"annotation_id","annotator","comment","created_at","id","lead_time","rating","sentiment","updated_at","Вопрос решен","Нравится качество выполнения заявки","Нравится качество работы сотрудников","Нравится скорость отработки заявок","Понравилось выполнение заявки" 
1696,"2","по существу. оперативно. молодцы","2025-05-10T17:59:35.800902Z",4208432,7.917,5,"{""choices"":[""Нравится скорость отработки заявок"",""Понравилось выполнение заявки"",""Вопрос решен""]}","2025-05-10T17:59:35.800902Z","","","","",""
1697,"2","большое спасибо! какие вы молодцы!","2025-05-10T17:59:41.608160Z",4208370,4.198,5,"{""choices"":[""Понравилось выполнение заявки"",""Вопрос решен""]}","2025-05-10T17:59:41.608160Z","","","","",""
1698,"2","огромное спасибо за помощь 🙏","2025-05-10T17:59:46.216837Z",4208330,3.32,5,"{""choices"":[""Понравилось выполнение заявки"",""Вопрос решен""]}","2025-05-10T17:59:46.216837Z","","","","",""
1699,"2","больше спасибо! всё сделали быстро , оперативно.","2025-05-10T17:59:54.614944Z",4208316,6.649,5,"{""choices"":[""Нравится скорость отработки заявок"",""Вопрос решен""]}","2025-05-10T17:59:54.614944Z","","","","",""
1700,"2","батареи были холодные,в течение часа решили вопрос","2025-05-10T18:00:03.653135Z",4208301,7.528,5,"{""choices"":[""Нравится скорость отработки заявок"",""Вопрос решен""]}","2025-05-10T18:00:03.653135Z","","","","",""
1701,"2","у меня вопрос был кто зарегистрирован в квартире? почему в квитанции на оплату жкх стоит кол-во зарегистрированных 1? если я там больше не прописана с 2020г","2025-05-10T18:00:31.458315Z",4208267,22.572,5,"ни к одному из перечисленных","2025-05-10T18:00:31.458315Z","","","","",""
1702,"2","спасибо менеджеру алине за помощь в решении заявки","2025-05-10T18:00:41.498911Z",4208199,8.762,5,"{""choices"":[""Нравится качество работы сотрудников"",""Вопрос решен""]}","2025-05-10T18:00:41.498911Z","","","","",""
1703,"2","спасибо!","2025-05-10T18:00:44.247905Z",4208127,1.455,5,"Вопрос решен","2025-05-10T18:00:44.247905Z","","","","",""
1704,"2","спасибо!","2025-05-10T18:00:48.959171Z",4208090,1.782,5,"Вопрос решен","2025-05-10T18:00:48.959171Z","","","","",""
1705,"2","спасибо. оперативно","2025-05-10T18:00:52.722080Z",4208089,2.567,5,"{""choices"":[""Нравится скорость отработки заявок"",""Вопрос решен""]}","2025-05-10T18:00:52.722080Z","","","","",""
1706,"2","спасибо","2025-05-10T18:00:55.608694Z",4208077,1.668,5,"Вопрос решен","2025-05-10T18:00:55.608694Z","","","","",""
1707,"2","спасибо, все выполнено быстро","2025-05-10T18:00:59.865548Z",4208073,2.679,5,"{""choices"":[""Нравится скорость отработки заявок"",""Вопрос решен""]}","2025-05-10T18:00:59.865548Z","","","","",""
1708,"2","спасибо","2025-05-10T18:01:03.163541Z",4208056,2.04,5,"Вопрос решен","2025-05-10T18:01:03.163541Z","","","","",""
1709,"2","все ок","2025-05-10T18:01:07.914843Z",4208001,3.146,5,"Вопрос решен","2025-05-10T18:01:07.914843Z","","","","",""
1710,"2","отлично,спасибо!!!","2025-05-10T18:01:11.351955Z",4207921,1.677,5,"{""choices"":[""Понравилось выполнение заявки"",""Вопрос решен""]}","2025-05-10T18:01:11.351955Z","","","","",""
1711,"2","отлично, молодцы!","2025-05-10T18:01:15.278014Z",4207851,1.533,5,"{""choices"":[""Понравилось выполнение заявки"",""Вопрос решен""]}","2025-05-10T18:01:15.278014Z","","","","",""
1712,"2","мария доброе утро!  абсолютно ничего на этаже не отмыто, химией не работали это видно на фото, так же отсутствует запах. прошлый раз когда администратор действительно отмывала был запах химии и плитка была хоть и в небольших белых пятнах но без разводов. сейчас же такое ощущение что снова помыли полы грязной тряпкой и водой! прошу всетаки разобраться в сложившейся ситуации.","2025-05-10T18:02:19.414601Z",4207819,62.612,5,"ни к одному из перечисленных","2025-05-10T18:02:19.414601Z","","","","",""
1713,"2","все прошло хорошо. вежливый молодой человек всё сделал и все объяснил. спасибо.","2025-05-10T18:02:51.078779Z",4207809,30.505,5,"{""choices"":[""Нравится качество работы сотрудников"",""Вопрос решен""]}","2025-05-10T18:02:51.078779Z","","","","",""
1714,"2","оперативно устранили дефект!","2025-05-10T18:02:54.157070Z",4207774,1.999,5,"{""choices"":[""Нравится скорость отработки заявок"",""Вопрос решен""]}","2025-05-10T18:02:54.157070Z","","","","",""
1715,"2","спасибо за оперативность","2025-05-10T18:02:56.501192Z",4207600,1.257,5,"{""choices"":[""Нравится скорость отработки заявок"",""Вопрос решен""]}","2025-05-10T18:02:56.501192Z","","","","",""
1716,"2","супер!","2025-05-10T18:02:58.703186Z",4207468,1.328,5,"{""choices"":[""Понравилось выполнение заявки"",""Вопрос решен""]}","2025-05-10T18:02:58.703186Z","","","","",""
1717,"2","проблема не решена.! укажите эл. почту, я вам скину чек об оплате за декабрь.","2025-05-10T18:03:07.774403Z",4207439,6.478,5,"ни к одному из перечисленных","2025-05-10T18:03:07.774403Z","","","","",""
1718,"2","нет ответа","2025-05-10T18:03:11.295591Z",4207370,1.95,5,"ни к одному из перечисленных","2025-05-10T18:03:11.295591Z","","","","",""
1719,"2","спасибо, очень оперативно","2025-05-10T18:03:15.165598Z",4207285,2.581,5,"{""choices"":[""Нравится скорость отработки заявок"",""Вопрос решен""]}","2025-05-10T18:03:15.165598Z","","","","",""
1720,"2","спасибо","2025-05-10T18:03:19.512534Z",4207231,1.833,5,"Вопрос решен","2025-05-10T18:03:19.512534Z","","","","",""
1721,"2","подскажите пожалуйста куда скинуть акт о выполнении поверки,чтоб в приложении отображалась информация,что поверка проведена?","2025-05-10T18:03:41.757681Z",4207229,21.084,5,"ни к одному из перечисленных","2025-05-10T18:03:41.757681Z","","","","",""
1722,"2","спасибо) интересно, а что с лифтами после этого?","2025-05-10T18:03:51.471981Z",4207205,8.49,5,"Вопрос решен","2025-05-10T18:03:51.471981Z","","","","",""
1723,"2","отличный представитель. все рассказал и подсказал👍🏼","2025-05-10T18:04:14.278642Z",4207142,21.481,5,"{""choices"":[""Нравится качество работы сотрудников"",""Понравилось выполнение заявки"",""Вопрос решен""]}","2025-05-10T18:04:14.278642Z","","","","",""
1724,"2","быстро","2025-05-10T18:04:16.975083Z",4207126,1.644,5,"{""choices"":[""Нравится скорость отработки заявок"",""Вопрос решен""]}","2025-05-10T18:04:16.975083Z","","","","",""
1725,"2","включили лифт быстро, но как надоело это наблюдать почти каждый день!","2025-05-10T18:04:32.821441Z",4207006,14.935,5,"{""choices"":[""Нравится скорость отработки заявок"",""Вопрос решен""]}","2025-05-10T18:04:32.821441Z","","","","",""
1726,"2","все отлично, спасибо большое 👍","2025-05-10T18:04:36.624885Z",4206882,2.802,5,"{""choices"":[""Понравилось выполнение заявки"",""Вопрос решен""]}","2025-05-10T18:04:36.624885Z","","","","",""
1727,"2","спасибо, все забрал!","2025-05-10T18:04:42.801982Z",4206862,4.019,5,"Вопрос решен","2025-05-10T18:04:42.801982Z","","","","",""
1728,"2","лифт работает,я довольна","2025-05-10T18:04:47.880580Z",4206420,4.032,5,"{""choices"":[""Понравилось выполнение заявки"",""Вопрос решен""]}","2025-05-10T18:04:47.880580Z","","","","",""
1729,"2","быстро перезвонили, вопрос решили","2025-05-10T18:04:54.937471Z",4206375,3.19,5,"{""choices"":[""Нравится скорость отработки заявок"",""Вопрос решен""]}","2025-05-10T18:04:54.937471Z","","","","",""
1730,"2","по поводу уборки этажей, я знаю что убирают в среду, но проблема уборки 1 этажа. спасибо за  вашу работу","2025-05-10T18:05:18.785572Z",4206278,22.705,5,"Вопрос решен","2025-05-10T18:05:18.785572Z","","","","",""
1731,"2","спасибо, все починили!","2025-05-10T18:05:21.947436Z",4206272,2.036,5,"Вопрос решен","2025-05-10T18:05:21.947436Z","","","","",""
1732,"2","спасибо, все сделали, очень благодарны за оперативность!","2025-05-10T18:05:30.152370Z",4206264,7.342,5,"{""choices"":[""Нравится скорость отработки заявок"",""Вопрос решен""]}","2025-05-10T18:05:30.152370Z","","","","",""
1733,"2","спасибо!","2025-05-10T18:05:32.462966Z",4206252,1.257,5,"Вопрос решен","2025-05-10T18:05:32.462966Z","","","","",""
1734,"2","великолепно! электрик пришел быстро. все сделал.","2025-05-10T18:05:40.745465Z",4206233,7.335,5,"{""choices"":[""Нравится скорость отработки заявок"",""Нравится качество работы сотрудников"",""Понравилось выполнение заявки"",""Вопрос решен""]}","2025-05-10T18:05:40.745465Z","","","","",""
1735,"2","спасибо","2025-05-10T18:05:43.245231Z",4206104,1.209,5,"Вопрос решен","2025-05-10T18:05:43.245231Z","","","","",""
1736,"2","4,5 из 5.. сама ходила перекрывала воду у соседей.. иначе бы уже накапало прилично мне.. и пыталась до них достучаться.. но в итоге открыли только сантехнику после звонка от ук","2025-05-10T18:06:17.966679Z",4205971,33.704,5,"Вопрос решен","2025-05-10T18:06:17.966679Z","","","","",""
1737,"2","спасибо за оперативность, ключи получила.","2025-05-10T18:06:23.595278Z",4205925,3.245,5,"{""choices"":[""Нравится скорость отработки заявок"",""Вопрос решен""]}","2025-05-10T18:06:23.595278Z","","","","",""
1738,"2","спасибо за организованность","2025-05-10T18:06:31.982873Z",4205893,7.381,5,"{""choices"":[""Нравится качество выполнения заявки"",""Понравилось выполнение заявки"",""Вопрос решен""]}","2025-05-10T18:06:31.982873Z","","","","",""
1739,"2","отлично!","2025-05-10T18:06:34.598747Z",4205888,1.515,5,"{""choices"":[""Понравилось выполнение заявки"",""Вопрос решен""]}","2025-05-10T18:06:34.598747Z","","","","",""
1740,"2","очень оперативно!","2025-05-10T18:06:37.494368Z",4205844,1.743,5,"{""choices"":[""Нравится скорость отработки заявок"",""Вопрос решен""]}","2025-05-10T18:06:37.494368Z","","","","",""
1741,"2","молодцы, оперативно всë починили.","2025-05-10T18:06:42.964823Z",4205767,4.429,5,"{""choices"":[""Нравится скорость отработки заявок"",""Понравилось выполнение заявки"",""Вопрос решен""]}","2025-05-10T18:06:42.964823Z","","","","",""
1742,"2","спасибо за организованность","2025-05-10T18:06:50.981082Z",4205755,6.784,5,"{""choices"":[""Нравится качество выполнения заявки"",""Понравилось выполнение заявки"",""Вопрос решен""]}","2025-05-10T18:06:50.981082Z","","","","",""
1743,"2","очень быстро и оперативно , спасибо","2025-05-10T18:06:58.905762Z",4205747,3.318,5,"{""choices"":[""Нравится скорость отработки заявок"",""Вопрос решен""]}","2025-05-10T18:06:58.905762Z","","","","",""
1744,"2","всё быстро, качественно, вежливо","2025-05-10T18:07:04.880174Z",4205686,4.756,5,"{""choices"":[""Нравится скорость отработки заявок"",""Нравится качество выполнения заявки"",""Нравится качество работы сотрудников"",""Вопрос решен""]}","2025-05-10T18:07:04.880174Z","","","","",""
1745,"2","мастер пришел очень оперативно. спасибо!","2025-05-10T18:07:10.049855Z",4205657,4.265,5,"{""choices"":[""Нравится скорость отработки заявок"",""Нравится качество работы сотрудников"",""Вопрос решен""]}","2025-05-10T18:07:10.049855Z","","","","",""
1746,"2","в приложении по-прежнему другой человек,  тоже сергей александров, но не тот","2025-05-10T18:07:20.201550Z",4205652,9.066,5,"ни к одному из перечисленных","2025-05-10T18:07:20.201550Z","","","","",""
1747,"2","спасибо большое юрию! оперативно позвонил, проконсультировал, решили проблему 👍🏽 спасибо","2025-05-10T18:07:29.315303Z",4205610,8.135,5,"{""choices"":[""Нравится скорость отработки заявок"",""Нравится качество работы сотрудников"",""Вопрос решен""]}","2025-05-10T18:07:29.315303Z","","","","",""
1748,"2","отлично, быстро, надёжно!","2025-05-10T18:07:35.412327Z",4205558,5.097,5,"{""choices"":[""Нравится скорость отработки заявок"",""Нравится качество выполнения заявки"",""Вопрос решен""]}","2025-05-10T18:07:35.412327Z","","","","",""
1749,"2","спасибо!","2025-05-10T18:07:38.574191Z",4205533,1.982,5,"Вопрос решен","2025-05-10T18:07:38.574191Z","","","","",""
1750,"2","быстрое реагирование","2025-05-10T18:07:42.227001Z",4205497,1.416,5,"{""choices"":[""Нравится скорость отработки заявок"",""Вопрос решен""]}","2025-05-10T18:07:42.227001Z","","","","",""
1751,"2","оперативно!","2025-05-10T18:07:45.025535Z",4205481,1.621,5,"{""choices"":[""Нравится скорость отработки заявок"",""Вопрос решен""]}","2025-05-10T18:07:45.025535Z","","","","",""
1752,"2","слишком часто ломаются лифты","2025-05-10T18:07:50.143168Z",4205457,4.262,5,"ни к одному из перечисленных","2025-05-10T18:07:50.143168Z","","","","",""
1753,"2","очень оперативно","2025-05-10T18:07:53.479692Z",4205452,2.036,5,"{""choices"":[""Нравится скорость отработки заявок"",""Вопрос решен""]}","2025-05-10T18:07:53.479692Z","","","","",""
1754,"2","благодарю","2025-05-10T18:07:55.831821Z",4205409,1.439,5,"Вопрос решен","2025-05-10T18:07:55.831821Z","","","","",""
1755,"2","оперативно. ещё бы настроили его, чтоб не хлопала дверь.","2025-05-10T18:08:05.341437Z",4205393,13.198,5,"{""choices"":[""Нравится скорость отработки заявок"",""Вопрос решен"",""ни к одному из перечисленных""]}","2025-05-10T18:08:11.479996Z","","","","",""
1756,"2","проблема не устранена!!!!","2025-05-10T18:08:15.225891Z",4205356,2.766,5,"ни к одному из перечисленных","2025-05-10T18:08:15.225891Z","","","","",""
1757,"2","нет даты заключения договора","2025-05-10T18:08:19.417687Z",4205339,3.179,5,"ни к одному из перечисленных","2025-05-10T18:08:19.417687Z","","","","",""
1758,"2","спасибо, теперь снова чисто","2025-05-10T18:08:25.596784Z",4205335,5.214,5,"Вопрос решен","2025-05-10T18:08:25.596784Z","","","","",""
1759,"2","спасибо большое","2025-05-10T18:08:28.219159Z",4205334,1.535,5,"Вопрос решен","2025-05-10T18:08:28.219159Z","","","","",""
1760,"2","огромное спасибо!!!","2025-05-10T18:08:31.617236Z",4205232,1.328,5,"Вопрос решен","2025-05-10T18:08:31.617236Z","","","","",""
1761,"2","долго","2025-05-10T18:08:35.374139Z",4205196,2.914,5,"ни к одному из перечисленных","2025-05-10T18:08:35.374139Z","","","","",""
1762,"2","мне замена счётчика не нужно , пломбировкп счётчика первичка нужна","2025-05-10T18:08:48.125188Z",4204883,11.581,5,"ни к одному из перечисленных","2025-05-10T18:08:48.125188Z","","","","",""
1763,"2","благодарю за оперативность по устранению протечки","2025-05-10T18:08:54.292274Z",4204812,4.34,5,"{""choices"":[""Нравится скорость отработки заявок"",""Вопрос решен""]}","2025-05-10T18:08:54.292274Z","","","","",""
1764,"2","супер","2025-05-10T18:08:56.845586Z",4204797,1.556,5,"{""choices"":[""Понравилось выполнение заявки"",""Вопрос решен""]}","2025-05-10T18:08:56.845586Z","","","","",""
1765,"2","почему нельзя сразу так ответить?","2025-05-10T18:09:02.653851Z",4204733,4.81,5,"{""choices"":[""Вопрос решен"",""ни к одному из перечисленных""]}","2025-05-10T18:09:02.653851Z","","","","",""
1766,"2","оперативно  .спасибо","2025-05-10T18:09:07.673396Z",4204705,4.069,5,"{""choices"":[""Нравится скорость отработки заявок"",""Вопрос решен""]}","2025-05-10T18:09:07.673396Z","","","","",""
1767,"2","большое спасибо!","2025-05-10T18:09:10.193678Z",4204655,1.458,5,"Вопрос решен","2025-05-10T18:09:10.193678Z","","","","",""
1768,"2","спасибо огромное","2025-05-10T18:09:12.620378Z",4204633,1.508,5,"Вопрос решен","2025-05-10T18:09:12.620378Z","","","","",""
1769,"2","прекрасный специалист, спасибо!","2025-05-10T18:09:19.559662Z",4204564,4.405,5,"{""choices"":[""Нравится качество работы сотрудников"",""Вопрос решен""]}","2025-05-10T18:09:19.559662Z","","","","",""
1770,"2","спасибо","2025-05-10T18:09:21.565478Z",4204563,1.164,5,"Вопрос решен","2025-05-10T18:09:21.565478Z","","","","",""
1771,"2","спасибо большое) 👌","2025-05-10T18:09:24.416562Z",4204471,1.899,5,"Вопрос решен","2025-05-10T18:09:24.416562Z","","","","",""
1772,"2","оперативно ответили","2025-05-10T18:09:27.270146Z",4204456,1.769,5,"{""choices"":[""Нравится скорость отработки заявок"",""Вопрос решен""]}","2025-05-10T18:09:27.270146Z","","","","",""
1773,"2","информация дана","2025-05-10T18:09:33.530318Z",4204445,4.965,5,"ни к одному из перечисленных","2025-05-10T18:09:33.530318Z","","","","",""
1774,"2","на мою просьбу быстро отреагировали, позвонили и быстро решили проблему","2025-05-10T18:09:40.573696Z",4204413,5.78,5,"{""choices"":[""Нравится скорость отработки заявок"",""Вопрос решен""]}","2025-05-10T18:09:40.573696Z","","","","",""
1775,"2","огромное спасибо! наконец-то решили проблему! девушка ""вела"" меня пошагово, терпеливо объясняя","2025-05-10T18:09:53.871741Z",4204394,12.234,5,"{""choices"":[""Нравится качество работы сотрудников"",""Вопрос решен""]}","2025-05-10T18:09:53.871741Z","","","","",""
1776,"2","спасибо за оперативное устранение аварии!","2025-05-10T18:09:58.591015Z",4204381,3.283,5,"{""choices"":[""Нравится скорость отработки заявок"",""Вопрос решен""]}","2025-05-10T18:09:58.591015Z","","","","",""
1777,"2","спасибо менеджеру алине","2025-05-10T18:10:01.792914Z",4204294,1.954,5,"{""choices"":[""Нравится качество работы сотрудников"",""Вопрос решен""]}","2025-05-10T18:10:01.792914Z","","","","",""
1778,"2","отлично. спасибо большое. четко и быстро.","2025-05-10T18:10:10.478788Z",4204166,7.607,5,"{""choices"":[""Нравится скорость отработки заявок"",""Понравилось выполнение заявки"",""Вопрос решен""]}","2025-05-10T18:10:10.478788Z","","","","",""
1779,"2","мастер, замечательный пришел и сдалал","2025-05-10T18:10:20.209099Z",4204123,8.63,5,"{""choices"":[""Нравится качество работы сотрудников"",""Вопрос решен""]}","2025-05-10T18:10:20.209099Z","","","","",""
1780,"2","управляющий железняков так и не сделал мне перерасчет","2025-05-10T18:10:36.139526Z",4204074,1.331,5,"ни к одному из перечисленных","2025-05-10T18:10:36.139526Z","","","","",""
1781,"2","все прекрасно!","2025-05-10T18:10:39.835873Z",4204057,2.735,5,"{""choices"":[""Понравилось выполнение заявки"",""Вопрос решен""]}","2025-05-10T18:10:39.835873Z","","","","",""
1782,"2","было выполнено все быстро, качественно и профессионально, спасибо!","2025-05-10T18:10:47.456277Z",4204054,6.704,5,"{""choices"":[""Нравится скорость отработки заявок"",""Нравится качество выполнения заявки"",""Нравится качество работы сотрудников"",""Понравилось выполнение заявки"",""Вопрос решен""]}","2025-05-10T18:10:47.456277Z","","","","",""
1783,"2","большое спасибо!!!","2025-05-10T18:10:50.245803Z",4204032,1.639,5,"Вопрос решен","2025-05-10T18:10:50.245803Z","","","","",""
1784,"2","спасибо большое, двери открываются","2025-05-10T18:11:00.160281Z",4204004,8.859,5,"Вопрос решен","2025-05-10T18:11:00.160281Z","","","","",""
1785,"2","спасибо!","2025-05-10T18:11:02.551453Z",4203987,1.123,5,"Вопрос решен","2025-05-10T18:11:02.551453Z","","","","",""
1786,"2","быстро, оперативно. спасибо!","2025-05-10T18:11:06.035609Z",4203985,1.991,5,"{""choices"":[""Нравится скорость отработки заявок"",""Вопрос решен""]}","2025-05-10T18:11:06.035609Z","","","","",""
1787,"2","спасибо 🤝","2025-05-10T18:11:10.543690Z",4203930,2.682,5,"Вопрос решен","2025-05-10T18:11:10.543690Z","","","","",""
1788,"2","пришел с вопросом, девушка все рассказала, показала как сделать, вопрос решился за 5 минут. спасибо","2025-05-10T18:14:44.731183Z",4203883,213.268,5,"{""choices"":[""Нравится скорость отработки заявок"",""Нравится качество работы сотрудников"",""Вопрос решен""]}","2025-05-10T18:14:44.731183Z","","","","",""
1789,"2","спасибо сантехнику сергею за работы по устранению неполадки в системе гвс.","2025-05-10T18:15:32.042534Z",4203848,9.734,5,"{""choices"":[""Нравится качество работы сотрудников"",""Вопрос решен""]}","2025-05-10T18:15:32.043535Z","","","","",""
1790,"2","мастер своего дела","2025-05-10T18:15:40.172399Z",4203791,5.29,5,"{""choices"":[""Нравится качество работы сотрудников"",""Вопрос решен""]}","2025-05-10T18:15:40.172399Z","","","","",""
1791,"2","прошу убрать демонтированное окно из подъезда. три месяца стоит.","2025-05-10T18:15:47.640664Z",4203767,6.388,5,"ни к одному из перечисленных","2025-05-10T18:15:47.640664Z","","","","",""
1792,"2","все отлично! спасибо ук и лично борису","2025-05-10T18:15:55.951693Z",4203698,6.158,5,"{""choices"":[""Нравится качество работы сотрудников"",""Понравилось выполнение заявки"",""Вопрос решен""]}","2025-05-10T18:15:55.951693Z","","","","",""
1793,"2","поверка проведена","2025-05-10T18:16:10.691043Z",4203660,13.332,5,"Вопрос решен","2025-05-10T18:16:10.691043Z","","","","",""
1794,"2","супер!","2025-05-10T18:16:17.206447Z",4203548,5.629,5,"{""choices"":[""Понравилось выполнение заявки"",""Вопрос решен""]}","2025-05-10T18:16:17.206447Z","","","","",""
1795,"2","спасибо, очень быстро!","2025-05-10T18:16:21.017896Z",4203451,2.653,5,"{""choices"":[""Нравится скорость отработки заявок"",""Вопрос решен""]}","2025-05-10T18:16:21.017896Z","","","","",""
1796,"2","спасибо, два дня у магазина ничего нет, стеллажей и мусора","2025-05-10T18:16:33.094837Z",4203344,10.401,5,"Вопрос решен","2025-05-10T18:16:33.094837Z","","","","",""
1797,"2","спасибо","2025-05-10T18:16:35.247786Z",4203343,1.081,5,"Вопрос решен","2025-05-10T18:16:35.247786Z","","","","",""
1798,"2","спасибо за оперативное решение вопроса!","2025-05-10T18:16:38.199460Z",4203338,2.148,5,"{""choices"":[""Нравится скорость отработки заявок"",""Вопрос решен""]}","2025-05-10T18:16:38.199460Z","","","","",""
1799,"2","спасибо огромное! и за почищенный снег тоже!!!","2025-05-10T18:16:47.219129Z",4203334,7.846,5,"Вопрос решен","2025-05-10T18:16:47.219129Z","","","","",""
1800,"2","теперь всё в порядке. повторное начисление убрали. спасибо!","2025-05-10T18:16:56.660180Z",4203276,8.247,5,"Вопрос решен","2025-05-10T18:16:56.660180Z","","","","",""
1801,"2","быстро","2025-05-10T18:16:59.739969Z",4203250,1.907,5,"{""choices"":[""Нравится скорость отработки заявок"",""Вопрос решен""]}","2025-05-10T18:16:59.739969Z","","","","",""
1802,"2","спасибо","2025-05-10T18:17:02.693650Z",4203243,1.224,5,"Вопрос решен","2025-05-10T18:17:02.693650Z","","","","",""
1803,"2","хотя бы с третьего раза пришли и поменяли личинку, благодарю","2025-05-10T18:17:13.037521Z",4203203,9.005,5,"Вопрос решен","2025-05-10T18:17:13.038521Z","","","","",""
1804,"2","спасибо","2025-05-10T18:17:15.051344Z",4203157,0.887,5,"Вопрос решен","2025-05-10T18:17:15.051344Z","","","","",""
1805,"2","спасибо!","2025-05-10T18:17:16.907024Z",4203048,0.918,5,"Вопрос решен","2025-05-10T18:17:16.907024Z","","","","",""
1806,"2","теперь у меня тоже начали шуметь, переоткройте заявку.","2025-05-10T18:17:30.818121Z",4203043,12.099,5,"ни к одному из перечисленных","2025-05-10T18:17:30.818121Z","","","","",""
1807,"2","отлично, быстро","2025-05-10T18:17:34.320796Z",4202998,2.541,5,"{""choices"":[""Нравится скорость отработки заявок"",""Понравилось выполнение заявки"",""Вопрос решен""]}","2025-05-10T18:17:34.320796Z","","","","",""
1808,"2","спасибо","2025-05-10T18:17:36.520788Z",4202773,1.156,5,"Вопрос решен","2025-05-10T18:17:36.520788Z","","","","",""
1809,"2","спасибо. показания исправлены","2025-05-10T18:17:41.367176Z",4202767,3.897,5,"Вопрос решен","2025-05-10T18:17:41.367176Z","","","","",""
1810,"2","молодцы.","2025-05-10T18:17:44.247287Z",4202721,1.309,5,"{""choices"":[""Понравилось выполнение заявки"",""Вопрос решен""]}","2025-05-10T18:17:44.247287Z","","","","",""
1811,"2","за ответ благодарю. не устраивает, что мне заранее зачислили страховую сумму из переплаты в январе 2025, не согласовав со мной. кто принимает такие решения и почему это не было со мной согласовано?","2025-05-10T18:18:01.291222Z",4202707,14.701,5,"ни к одному из перечисленных","2025-05-10T18:18:01.291222Z","","","","",""
1812,"2","спасибо большое работу","2025-05-10T18:18:06.307770Z",4202703,3.764,5,"Вопрос решен","2025-05-10T18:18:06.307770Z","","","","",""
1813,"2","благодарю за быстрый отклик !","2025-05-10T18:18:17.333255Z",4202648,8.212,5,"{""choices"":[""Нравится скорость отработки заявок"",""Вопрос решен""]}","2025-05-10T18:18:17.333255Z","","","","",""
1814,"2","спасибо👍","2025-05-10T18:18:20.076739Z",4202521,1.782,5,"Вопрос решен","2025-05-10T18:18:20.076739Z","","","","",""
1815,"2","супер сотрудник ! 10 и 10 баллов , профессиональный подход . спасибо.","2025-05-10T18:18:28.354738Z",4202514,5.445,5,"{""choices"":[""Нравится качество работы сотрудников"",""Вопрос решен""]}","2025-05-10T18:18:28.354738Z","","","","",""
1816,"2","никто не ответил, сначала было написано: приостановлено, второй ращ: выполнено.","2025-05-10T18:18:42.410469Z",4202403,12.958,5,"ни к одному из перечисленных","2025-05-10T18:18:42.410469Z","","","","",""
1817,"2","спасибо за работу","2025-05-10T18:18:45.845580Z",4202397,2.296,5,"Вопрос решен","2025-05-10T18:18:45.845580Z","","","","",""
1818,"2","благодарю за терпение)))","2025-05-10T18:18:49.168589Z",4202396,2.228,5,"Вопрос решен","2025-05-10T18:18:49.168589Z","","","","",""
1819,"2","спасибо","2025-05-10T18:18:53.211753Z",4202389,3.095,5,"Вопрос решен","2025-05-10T18:18:53.211753Z","","","","",""
1820,"2","спасибо мастерам, что оперативно пришли.","2025-05-10T18:18:59.771693Z",4202359,3.761,5,"{""choices"":[""Нравится скорость отработки заявок"",""Нравится качество работы сотрудников"",""Вопрос решен""]}","2025-05-10T18:18:59.771693Z","","","","",""
1821,"2","молодцы, доволен сантехниками","2025-05-10T18:19:10.942816Z",4202354,6.306,5,"{""choices"":[""Нравится качество работы сотрудников"",""Понравилось выполнение заявки"",""Вопрос решен""]}","2025-05-10T18:19:10.942816Z","","","","",""
1822,"2","большое спасибо.","2025-05-10T18:19:13.235395Z",4202255,1.327,5,"Вопрос решен","2025-05-10T18:19:13.236395Z","","","","",""
1823,"2","спасибо) быстро сделали ключи👍","2025-05-10T18:19:16.656492Z",4202169,2.658,5,"{""choices"":[""Нравится скорость отработки заявок"",""Вопрос решен""]}","2025-05-10T18:19:16.656492Z","","","","",""
1824,"2","очень быстро решили вопрос! от вызова электрика по замене ламп в коридоре до устранения неисправности прошло минут 30. неожиданно и приятно!","2025-05-10T18:19:23.099830Z",4202115,5.441,5,"{""choices"":[""Нравится скорость отработки заявок"",""Вопрос решен""]}","2025-05-10T18:19:23.099830Z","","","","",""
1825,"2","огромное спасибо 👍","2025-05-10T18:19:25.527027Z",4202089,1.166,5,"Вопрос решен","2025-05-10T18:19:25.527027Z","","","","",""
1826,"2","пожалуйста свяжитесь со мной","2025-05-10T18:19:29.662772Z",4202058,3.139,5,"ни к одному из перечисленных","2025-05-10T18:19:29.662772Z","","","","",""
1827,"2","ждём до весны (теплого времени года )","2025-05-10T18:19:36.551511Z",4202014,5.592,5,"ни к одному из перечисленных","2025-05-10T18:19:36.551511Z","","","","",""
1828,"2","спасибо специалисту","2025-05-10T18:19:39.666331Z",4202013,2.19,5,"{""choices"":[""Нравится качество работы сотрудников"",""Вопрос решен""]}","2025-05-10T18:19:39.666331Z","","","","",""
1829,"2","лучший сервис в мире )))))","2025-05-10T18:19:46.893379Z",4202008,6.202,5,"{""choices"":[""Нравится качество выполнения заявки"",""Вопрос решен""]}","2025-05-10T18:19:46.893379Z","","","","",""
1830,"2","быстро решили проблему. спасибо.","2025-05-10T18:19:50.554694Z",4202006,2.746,5,"{""choices"":[""Нравится скорость отработки заявок"",""Вопрос решен""]}","2025-05-10T18:19:50.554694Z","","","","",""
1831,"2","добрый день! прошу указать сроки настройки системы аскуэ. пока система не работает, показания которые передаем вручную не учитываются?","2025-05-10T18:19:59.830596Z",4201875,7.197,5,"ни к одному из перечисленных","2025-05-10T18:19:59.830596Z","","","","",""
